employee_id,employee_age,employee_gender,department,job_role,monthly_income,years_at_company,years_in_current_role,actual_conversion,predicted_conversion
4756,31.0,0.0,2.0,2.0,109624,15.0,5.0,1,1
1157,45.0,1.0,2.0,1.0,136477,10.0,7.0,1,1
9615,58.0,0.0,4.0,2.0,132878,19.0,9.0,1,1
19152,46.0,1.0,4.0,0.0,70275,2.0,5.0,0,0
17793,26.0,0.0,3.0,0.0,146476,13.0,4.0,1,1
8338,54.0,1.0,3.0,3.0,133017,3.0,5.0,1,1
8131,64.0,0.0,0.0,2.0,50919,14.0,2.0,0,0
2475,63.0,0.0,2.0,2.0,108302,20.0,7.0,1,1
5857,62.0,0.0,0.0,2.0,31701,11.0,3.0,0,0
9159,29.0,1.0,3.0,0.0,100112,8.0,9.0,1,1
14881,58.0,1.0,4.0,3.0,118322,7.0,2.0,1,1
3239,59.0,0.0,1.0,3.0,55432,19.0,9.0,0,0
18142,18.0,1.0,2.0,0.0,135313,18.0,1.0,1,1
19014,30.0,0.0,4.0,0.0,104728,11.0,1.0,1,1
14527,29.0,1.0,0.0,1.0,107519,19.0,5.0,0,1
9593,32.0,1.0,3.0,1.0,71951,6.0,8.0,0,0
9605,20.0,0.0,3.0,2.0,69386,11.0,6.0,0,0
13917,65.0,1.0,3.0,1.0,102729,10.0,6.0,1,1
7058,27.0,1.0,2.0,0.0,142367,15.0,10.0,1,1
19567,50.0,0.0,0.0,0.0,148820,2.0,7.0,1,1
12391,63.0,0.0,0.0,0.0,132569,17.0,2.0,1,1
16128,50.0,1.0,1.0,1.0,112209,20.0,3.0,1,1
11793,39.0,1.0,4.0,1.0,130573,4.0,2.0,1,1
3674,54.0,0.0,4.0,1.0,132264,8.0,6.0,0,1
17784,24.0,0.0,2.0,1.0,106061,7.0,3.0,1,1
9463,49.0,0.0,3.0,0.0,72471,12.0,10.0,0,0
2201,52.0,1.0,2.0,3.0,131149,16.0,7.0,1,1
4770,25.0,0.0,1.0,0.0,132828,15.0,5.0,1,1
2215,64.0,1.0,4.0,3.0,74414,9.0,4.0,0,0
5045,22.0,1.0,3.0,2.0,114704,2.0,5.0,1,1
12362,18.0,0.0,3.0,3.0,46143,8.0,5.0,0,0
15321,48.0,1.0,4.0,0.0,64034,16.0,9.0,0,0
2985,33.0,0.0,2.0,0.0,118178,8.0,4.0,1,1
6789,30.0,1.0,1.0,1.0,31962,2.0,4.0,0,0
12023,60.0,0.0,2.0,2.0,87858,14.0,10.0,0,0
18489,56.0,1.0,3.0,3.0,51726,5.0,6.0,0,0
18313,48.0,0.0,1.0,3.0,139688,3.0,4.0,1,1
3152,41.0,0.0,4.0,0.0,134445,10.0,3.0,1,1
6610,34.0,1.0,1.0,0.0,41670,16.0,8.0,0,0
13997,21.0,0.0,4.0,2.0,91757,14.0,10.0,1,1
6419,37.0,1.0,1.0,3.0,147306,13.0,9.0,1,1
10177,63.0,0.0,2.0,3.0,77664,6.0,3.0,0,0
13820,47.0,0.0,3.0,3.0,98113,16.0,4.0,1,1
19591,62.0,1.0,2.0,1.0,103906,15.0,2.0,1,1
4675,47.0,0.0,0.0,2.0,93672,20.0,2.0,1,1
3440,44.0,0.0,1.0,1.0,97696,13.0,8.0,1,1
3912,63.0,1.0,1.0,2.0,139090,15.0,10.0,1,1
3489,21.0,0.0,0.0,0.0,67805,4.0,5.0,0,0
13682,29.0,0.0,2.0,2.0,129751,16.0,10.0,1,1
12158,19.0,0.0,4.0,2.0,101320,16.0,5.0,1,1
3232,26.0,1.0,0.0,0.0,118790,13.0,7.0,1,1
1244,57.0,0.0,0.0,0.0,114472,3.0,2.0,1,1
830,,,,,124247,,,1,1
490,,,,,38717,,,0,0
1608,51.0,0.0,4.0,2.0,98837,7.0,2.0,1,1
14413,28.0,0.0,0.0,0.0,116929,3.0,6.0,1,1
8041,50.0,0.0,4.0,2.0,123649,3.0,1.0,1,1
17726,58.0,0.0,2.0,3.0,142654,5.0,5.0,1,1
17958,60.0,0.0,3.0,2.0,46474,8.0,9.0,0,0
5524,32.0,1.0,4.0,2.0,134737,13.0,6.0,1,1
4943,26.0,1.0,0.0,3.0,91241,3.0,7.0,1,1
18864,55.0,1.0,1.0,3.0,56568,11.0,3.0,0,0
1871,23.0,1.0,4.0,2.0,104911,9.0,4.0,1,1
16658,21.0,1.0,1.0,2.0,48041,16.0,1.0,0,0
8705,40.0,1.0,2.0,1.0,72819,3.0,5.0,0,0
16969,35.0,1.0,2.0,1.0,48031,9.0,3.0,0,0
3825,34.0,1.0,2.0,0.0,30283,2.0,7.0,0,0
5037,18.0,1.0,0.0,2.0,77563,3.0,8.0,0,0
2908,57.0,1.0,4.0,0.0,99250,10.0,10.0,1,1
19088,49.0,1.0,1.0,0.0,88283,13.0,4.0,0,0
9807,59.0,0.0,4.0,2.0,51877,5.0,9.0,0,0
11303,34.0,1.0,2.0,0.0,119032,20.0,2.0,1,1
3596,61.0,0.0,4.0,3.0,143738,2.0,9.0,1,1
2712,38.0,0.0,3.0,2.0,52613,9.0,3.0,0,0
3214,56.0,0.0,2.0,1.0,63161,1.0,2.0,0,0
6354,30.0,1.0,4.0,2.0,83028,20.0,5.0,0,0
3198,43.0,0.0,0.0,0.0,63362,13.0,5.0,0,0
14477,41.0,0.0,0.0,1.0,136168,7.0,1.0,1,1
9166,33.0,0.0,2.0,3.0,52885,3.0,7.0,0,0
17476,63.0,1.0,0.0,2.0,102106,14.0,6.0,1,1
3285,42.0,1.0,4.0,3.0,108816,12.0,1.0,1,1
1941,35.0,1.0,2.0,3.0,62414,1.0,2.0,0,0
17447,33.0,1.0,3.0,0.0,99853,6.0,2.0,1,1
10360,21.0,0.0,1.0,3.0,96618,4.0,10.0,1,1
17736,64.0,1.0,2.0,2.0,37620,12.0,5.0,0,0
15640,52.0,1.0,3.0,2.0,53447,10.0,9.0,0,0
11068,44.0,0.0,3.0,3.0,59188,9.0,7.0,0,0
10337,34.0,1.0,3.0,0.0,106001,4.0,2.0,1,1
4618,61.0,0.0,1.0,0.0,42867,16.0,4.0,0,0
12923,31.0,1.0,3.0,1.0,45705,19.0,5.0,0,0
13207,41.0,1.0,1.0,3.0,107272,17.0,5.0,1,1
15086,21.0,1.0,1.0,1.0,68597,4.0,1.0,0,0
11218,40.0,1.0,1.0,0.0,147596,7.0,8.0,1,1
5079,27.0,1.0,4.0,3.0,140060,16.0,9.0,1,1
16354,31.0,1.0,3.0,3.0,33094,1.0,1.0,0,0
10130,51.0,1.0,0.0,2.0,106426,1.0,2.0,1,1
7665,32.0,1.0,3.0,0.0,134636,5.0,3.0,1,1
13016,28.0,1.0,4.0,3.0,116269,13.0,1.0,1,1
1097,53.0,1.0,3.0,0.0,117045,20.0,8.0,1,1
16683,58.0,0.0,3.0,1.0,85774,18.0,4.0,0,0
4685,62.0,0.0,4.0,1.0,132006,14.0,3.0,1,1
18737,53.0,1.0,0.0,2.0,31226,12.0,8.0,0,0
17119,37.0,1.0,3.0,2.0,57400,14.0,3.0,0,0
18143,33.0,0.0,3.0,1.0,98861,20.0,3.0,1,1
18652,50.0,1.0,4.0,2.0,61336,19.0,4.0,0,0
6318,39.0,0.0,4.0,0.0,69105,17.0,5.0,0,0
13598,57.0,0.0,2.0,0.0,147828,1.0,10.0,1,1
14271,45.0,1.0,3.0,3.0,113252,3.0,10.0,1,1
8461,25.0,0.0,3.0,2.0,85193,19.0,4.0,0,0
12848,36.0,1.0,2.0,3.0,95549,8.0,8.0,1,1
14451,23.0,0.0,4.0,0.0,44717,1.0,3.0,0,0
2032,43.0,0.0,1.0,3.0,127821,15.0,2.0,1,1
6546,58.0,0.0,4.0,0.0,142864,15.0,4.0,1,1
17639,43.0,0.0,0.0,2.0,101976,15.0,10.0,1,1
326,,,,,115982,,,1,1
13624,18.0,0.0,3.0,3.0,87125,15.0,10.0,0,0
15525,25.0,0.0,2.0,0.0,99804,9.0,6.0,1,1
8393,49.0,1.0,1.0,0.0,30732,14.0,10.0,0,0
6475,26.0,0.0,0.0,2.0,33374,7.0,8.0,0,0
11418,25.0,1.0,3.0,1.0,89759,10.0,7.0,0,0
4992,18.0,0.0,4.0,3.0,91216,11.0,2.0,1,1
5728,26.0,1.0,2.0,3.0,119161,13.0,5.0,1,1
4256,54.0,0.0,4.0,3.0,64543,6.0,3.0,0,0
1747,58.0,1.0,3.0,2.0,83003,11.0,8.0,0,0
11735,20.0,1.0,4.0,2.0,56150,19.0,10.0,0,0
4722,32.0,0.0,3.0,0.0,114228,5.0,8.0,1,1
19706,40.0,1.0,4.0,2.0,53302,13.0,6.0,0,0
19514,49.0,1.0,1.0,2.0,106760,4.0,5.0,1,1
17113,34.0,1.0,3.0,2.0,40682,7.0,9.0,0,0
9205,47.0,0.0,4.0,1.0,145234,6.0,8.0,1,1
4424,65.0,0.0,4.0,1.0,60404,4.0,7.0,0,0
7039,21.0,0.0,4.0,3.0,40284,13.0,3.0,0,0
9939,28.0,0.0,3.0,2.0,75642,2.0,4.0,0,0
17835,19.0,0.0,1.0,2.0,34607,16.0,3.0,0,0
9690,36.0,1.0,1.0,3.0,140311,5.0,9.0,1,1
14637,29.0,0.0,1.0,2.0,119337,10.0,5.0,1,1
17849,52.0,1.0,4.0,2.0,72854,18.0,10.0,0,0
8827,60.0,1.0,2.0,3.0,117246,15.0,4.0,1,1
9132,39.0,0.0,1.0,0.0,135006,7.0,4.0,1,1
17145,44.0,0.0,1.0,2.0,97439,18.0,6.0,1,1
5690,65.0,1.0,3.0,2.0,142936,16.0,9.0,1,1
17529,49.0,0.0,4.0,3.0,39746,4.0,9.0,0,0
1525,63.0,0.0,0.0,2.0,34758,16.0,7.0,0,0
10509,47.0,1.0,3.0,2.0,31583,13.0,8.0,0,0
15837,52.0,1.0,4.0,1.0,31817,15.0,4.0,0,0
877,,,,,101727,,,1,1
19458,47.0,1.0,0.0,3.0,92258,20.0,2.0,1,1
15075,63.0,0.0,0.0,0.0,69698,2.0,8.0,0,0
1282,56.0,1.0,3.0,3.0,112181,15.0,6.0,1,1
1091,19.0,0.0,3.0,2.0,145360,16.0,4.0,0,1
3929,22.0,0.0,3.0,0.0,70719,6.0,8.0,0,0
17425,61.0,1.0,1.0,3.0,92821,7.0,9.0,1,1
10969,56.0,1.0,3.0,1.0,98323,12.0,1.0,1,1
19897,18.0,0.0,3.0,3.0,87296,4.0,8.0,0,0
658,,,,,123611,,,1,1
15520,65.0,1.0,0.0,0.0,144185,15.0,7.0,1,1
18601,55.0,1.0,4.0,3.0,105974,6.0,2.0,1,1
16073,41.0,0.0,4.0,0.0,145229,5.0,5.0,1,1
6264,52.0,1.0,3.0,0.0,63341,7.0,9.0,0,0
17058,24.0,0.0,4.0,1.0,86272,12.0,10.0,0,0
16796,40.0,1.0,2.0,2.0,60014,11.0,5.0,0,0
10355,47.0,0.0,1.0,1.0,74679,16.0,10.0,0,0
380,,,,,124180,,,1,1
18596,28.0,1.0,1.0,1.0,86064,19.0,9.0,0,0
14278,31.0,0.0,2.0,2.0,68713,3.0,4.0,0,0
6165,40.0,1.0,0.0,3.0,30204,1.0,10.0,0,0
2177,52.0,1.0,4.0,3.0,130733,4.0,1.0,1,1
17505,51.0,1.0,2.0,1.0,64315,4.0,4.0,0,0
255,,,,,56737,,,0,0
7194,64.0,0.0,3.0,0.0,124703,6.0,5.0,1,1
4783,26.0,0.0,1.0,0.0,62442,12.0,9.0,0,0
15004,29.0,0.0,2.0,3.0,142720,14.0,5.0,1,1
5281,44.0,0.0,2.0,0.0,46674,18.0,6.0,0,0
16295,23.0,0.0,2.0,1.0,76054,6.0,7.0,0,0
1882,57.0,0.0,0.0,0.0,53511,19.0,9.0,0,0
18844,26.0,0.0,2.0,3.0,59993,2.0,3.0,0,0
2186,21.0,0.0,2.0,0.0,57083,5.0,5.0,0,0
13226,41.0,1.0,4.0,1.0,137533,7.0,7.0,0,1
9603,65.0,0.0,0.0,2.0,116705,11.0,5.0,1,1
19932,48.0,0.0,0.0,2.0,82183,19.0,4.0,0,0
19351,56.0,1.0,4.0,1.0,106961,17.0,6.0,1,1
19624,50.0,1.0,2.0,3.0,103353,13.0,9.0,1,1
10156,42.0,1.0,0.0,2.0,103496,19.0,10.0,1,1
279,,,,,55343,,,0,0
59,,,,,103970,,,1,1
3199,25.0,1.0,4.0,1.0,51224,13.0,1.0,0,0
15001,48.0,0.0,1.0,0.0,36045,13.0,3.0,0,0
16899,54.0,1.0,4.0,2.0,109600,11.0,1.0,1,1
10694,27.0,0.0,4.0,0.0,105236,11.0,2.0,1,1
7310,51.0,0.0,2.0,1.0,120397,1.0,1.0,1,1
6982,39.0,0.0,2.0,1.0,96126,4.0,5.0,1,1
3094,46.0,1.0,1.0,3.0,109365,19.0,3.0,1,1
14447,20.0,0.0,3.0,2.0,85798,19.0,9.0,0,0
18335,34.0,1.0,1.0,0.0,130758,15.0,3.0,1,1
15312,33.0,0.0,0.0,2.0,117617,5.0,8.0,1,1
12263,24.0,0.0,1.0,2.0,52554,13.0,4.0,0,0
6153,53.0,0.0,2.0,0.0,82199,12.0,5.0,0,0
3401,58.0,1.0,0.0,0.0,38707,8.0,3.0,0,0
17164,31.0,1.0,0.0,1.0,111575,6.0,10.0,1,1
2095,51.0,1.0,2.0,2.0,32470,11.0,3.0,0,0
18718,45.0,0.0,3.0,3.0,89820,8.0,10.0,0,0
5143,59.0,0.0,2.0,0.0,111052,5.0,2.0,1,1
9058,44.0,1.0,4.0,2.0,114270,8.0,1.0,1,1
7017,25.0,0.0,2.0,1.0,35369,9.0,7.0,0,0
7060,28.0,0.0,2.0,0.0,99444,20.0,4.0,1,1
5316,54.0,0.0,1.0,1.0,115030,20.0,10.0,1,1
11079,44.0,0.0,2.0,1.0,143397,2.0,10.0,1,1
13293,53.0,0.0,0.0,0.0,109416,1.0,6.0,1,1
8751,46.0,1.0,4.0,3.0,71911,11.0,6.0,0,0
11092,63.0,1.0,0.0,0.0,34701,2.0,10.0,0,0
13619,39.0,1.0,2.0,0.0,91919,19.0,5.0,1,1
1393,44.0,0.0,0.0,3.0,49030,4.0,7.0,0,0
17714,43.0,1.0,1.0,1.0,67891,13.0,7.0,0,0
17678,58.0,1.0,1.0,1.0,83745,9.0,2.0,0,0
2193,36.0,1.0,4.0,2.0,131661,5.0,3.0,1,1
504,,,,,117923,,,1,1
9215,22.0,1.0,0.0,1.0,50225,3.0,6.0,0,0
19175,45.0,1.0,1.0,0.0,77290,13.0,7.0,0,0
2968,37.0,0.0,0.0,0.0,112206,19.0,4.0,1,1
16687,36.0,1.0,2.0,0.0,57585,1.0,7.0,0,0
4056,18.0,1.0,0.0,1.0,136109,12.0,10.0,1,1
5466,57.0,1.0,1.0,2.0,34987,3.0,9.0,0,0
13665,18.0,1.0,1.0,1.0,123686,15.0,1.0,1,1
19138,51.0,0.0,4.0,0.0,46376,10.0,4.0,0,0
381,,,,,120273,,,1,1
10845,59.0,0.0,3.0,3.0,88048,2.0,9.0,0,0
9836,42.0,1.0,2.0,2.0,145032,9.0,4.0,1,1
18768,45.0,1.0,1.0,2.0,84593,17.0,7.0,0,0
1378,28.0,0.0,4.0,1.0,55054,6.0,9.0,0,0
14642,44.0,1.0,3.0,1.0,146586,20.0,6.0,1,1
13298,47.0,0.0,1.0,1.0,124349,12.0,5.0,1,1
11341,26.0,1.0,3.0,2.0,56470,10.0,9.0,0,0
7423,47.0,1.0,0.0,2.0,69322,7.0,8.0,0,0
18983,63.0,0.0,3.0,3.0,62401,20.0,10.0,0,0
12728,21.0,1.0,0.0,0.0,75680,15.0,4.0,0,0
8361,47.0,1.0,3.0,2.0,91432,2.0,6.0,1,1
7588,38.0,1.0,1.0,2.0,111846,2.0,3.0,1,1
2783,45.0,1.0,3.0,3.0,74140,4.0,7.0,0,0
18793,20.0,0.0,3.0,1.0,87066,5.0,8.0,0,0
10926,19.0,0.0,3.0,3.0,120468,13.0,8.0,1,1
12649,26.0,0.0,1.0,0.0,50708,8.0,4.0,0,0
4867,29.0,1.0,2.0,0.0,92262,19.0,4.0,1,1
9188,64.0,0.0,0.0,3.0,88233,12.0,7.0,0,0
407,,,,,106214,,,1,1
14719,30.0,1.0,0.0,3.0,101201,15.0,7.0,1,1
395,,,,,100092,,,1,1
6711,36.0,0.0,4.0,1.0,126363,15.0,4.0,1,1
10439,47.0,1.0,1.0,2.0,47483,19.0,7.0,0,0
11987,51.0,1.0,0.0,3.0,69710,1.0,2.0,0,0
8421,40.0,1.0,1.0,3.0,31516,1.0,10.0,0,0
3631,24.0,1.0,0.0,0.0,133303,14.0,5.0,1,1
2029,40.0,0.0,2.0,0.0,141544,11.0,8.0,1,1
2245,65.0,1.0,3.0,2.0,53020,10.0,3.0,0,0
10200,55.0,0.0,2.0,0.0,106769,5.0,5.0,1,1
5814,22.0,0.0,2.0,3.0,56490,3.0,5.0,0,0
19214,31.0,0.0,3.0,3.0,47975,19.0,8.0,0,0
16389,35.0,1.0,3.0,3.0,106026,11.0,3.0,1,1
13097,42.0,0.0,4.0,0.0,34508,19.0,4.0,0,0
3172,63.0,1.0,2.0,3.0,52741,19.0,9.0,0,0
3914,23.0,0.0,0.0,2.0,101987,10.0,8.0,1,1
17242,61.0,0.0,0.0,3.0,38508,11.0,1.0,0,0
1755,28.0,0.0,0.0,1.0,58770,2.0,7.0,0,0
8844,39.0,0.0,3.0,3.0,106277,14.0,5.0,1,1
10676,49.0,0.0,2.0,3.0,44622,9.0,7.0,0,0
2703,32.0,0.0,1.0,2.0,93450,7.0,2.0,1,1
655,,,,,34001,,,0,0
17484,48.0,1.0,1.0,3.0,86532,5.0,6.0,0,0
16638,47.0,1.0,4.0,1.0,92614,8.0,4.0,1,1
6913,40.0,1.0,3.0,2.0,50923,3.0,8.0,0,0
7104,21.0,1.0,4.0,0.0,46807,5.0,5.0,0,0
16393,23.0,0.0,3.0,3.0,138669,7.0,5.0,1,1
11627,53.0,1.0,0.0,0.0,62960,19.0,10.0,0,0
17389,64.0,1.0,3.0,2.0,56399,6.0,7.0,0,0
12116,26.0,1.0,2.0,3.0,145493,7.0,10.0,1,1
16126,26.0,1.0,0.0,0.0,88446,9.0,1.0,0,0
1285,28.0,0.0,1.0,1.0,32220,9.0,10.0,0,0
12255,20.0,1.0,3.0,0.0,67580,9.0,8.0,0,0
7679,47.0,1.0,3.0,3.0,47242,12.0,8.0,0,0
464,,,,,141218,,,1,1
15748,45.0,1.0,3.0,2.0,122027,6.0,8.0,1,1
10753,46.0,1.0,1.0,1.0,148624,19.0,7.0,1,1
9336,34.0,1.0,2.0,0.0,124497,1.0,9.0,1,1
18292,32.0,0.0,4.0,3.0,107723,2.0,7.0,1,1
1646,32.0,0.0,3.0,0.0,38706,5.0,10.0,1,0
14529,47.0,0.0,4.0,2.0,94792,7.0,8.0,1,1
3924,53.0,1.0,3.0,0.0,36417,1.0,1.0,0,0
19380,24.0,0.0,2.0,1.0,55302,5.0,7.0,0,0
19566,41.0,1.0,4.0,2.0,79626,14.0,6.0,0,0
10144,55.0,0.0,2.0,1.0,143154,17.0,7.0,1,1
17544,42.0,1.0,4.0,0.0,68256,6.0,6.0,0,0
12519,42.0,0.0,3.0,3.0,66170,15.0,9.0,0,0
6332,36.0,0.0,1.0,0.0,42193,5.0,1.0,0,0
6884,58.0,1.0,2.0,1.0,86684,13.0,4.0,0,0
7981,32.0,0.0,2.0,2.0,30925,20.0,5.0,0,0
12704,38.0,1.0,1.0,1.0,82301,17.0,3.0,0,0
7176,60.0,0.0,3.0,3.0,55417,2.0,10.0,0,0
11675,47.0,0.0,2.0,1.0,88009,6.0,9.0,0,0
3635,50.0,0.0,4.0,2.0,103998,1.0,2.0,1,1
1337,19.0,0.0,2.0,0.0,112986,7.0,4.0,1,1
131,,,,,56855,,,0,0
8330,56.0,1.0,1.0,2.0,66445,20.0,2.0,0,0
14408,50.0,1.0,4.0,0.0,81691,5.0,7.0,0,0
702,,,,,74426,,,0,0
3856,52.0,1.0,2.0,2.0,82757,16.0,6.0,0,0
11105,21.0,0.0,3.0,3.0,111384,1.0,10.0,1,1
13841,21.0,1.0,0.0,3.0,44747,11.0,10.0,0,0
8585,20.0,1.0,0.0,1.0,144013,10.0,6.0,1,1
18465,38.0,0.0,4.0,1.0,114817,7.0,6.0,1,1
16218,29.0,0.0,0.0,3.0,92510,11.0,4.0,1,1
17223,41.0,0.0,2.0,1.0,52797,16.0,3.0,0,0
16897,54.0,1.0,1.0,3.0,128581,7.0,5.0,1,1
8284,38.0,1.0,1.0,1.0,120457,8.0,9.0,1,1
15898,65.0,1.0,4.0,2.0,69714,20.0,5.0,0,0
1384,23.0,1.0,4.0,3.0,127721,4.0,9.0,1,1
16234,37.0,0.0,3.0,2.0,41597,4.0,9.0,0,0
9778,44.0,0.0,3.0,2.0,127229,7.0,10.0,1,1
5334,41.0,1.0,4.0,2.0,46590,6.0,8.0,0,0
17840,36.0,1.0,1.0,1.0,99964,11.0,10.0,1,1
13202,53.0,1.0,0.0,1.0,146947,1.0,9.0,1,1
66,,,,,47160,,,0,0
6276,41.0,0.0,4.0,1.0,147276,6.0,6.0,1,1
5095,61.0,1.0,1.0,3.0,71317,19.0,6.0,0,0
20000,58.0,0.0,1.0,0.0,40797,19.0,2.0,0,0
1645,40.0,1.0,2.0,2.0,148866,11.0,1.0,1,1
8712,28.0,1.0,2.0,3.0,143222,10.0,10.0,1,1
13444,47.0,1.0,4.0,1.0,149257,17.0,7.0,1,1
16160,52.0,0.0,2.0,2.0,107851,9.0,1.0,1,1
13031,65.0,0.0,4.0,2.0,113695,11.0,4.0,1,1
11768,54.0,0.0,0.0,0.0,136706,7.0,3.0,1,1
14717,40.0,0.0,0.0,2.0,79178,8.0,7.0,0,0
12197,42.0,0.0,3.0,0.0,147342,1.0,5.0,1,1
17369,50.0,1.0,0.0,2.0,78808,5.0,10.0,0,0
15302,35.0,1.0,3.0,1.0,32261,9.0,5.0,0,0
12094,19.0,1.0,2.0,0.0,54407,4.0,7.0,0,0
19203,64.0,0.0,0.0,2.0,75811,18.0,5.0,0,0
17574,20.0,1.0,2.0,0.0,61284,3.0,5.0,0,0
1890,46.0,0.0,3.0,1.0,45318,14.0,9.0,0,0
17894,53.0,1.0,1.0,2.0,134876,18.0,10.0,1,1
12220,50.0,1.0,2.0,2.0,115284,11.0,4.0,1,1
6059,54.0,0.0,2.0,1.0,94713,1.0,4.0,1,1
16292,45.0,0.0,0.0,0.0,145997,20.0,2.0,1,1
8941,56.0,1.0,2.0,1.0,45631,10.0,5.0,0,0
9079,30.0,1.0,1.0,0.0,67012,18.0,3.0,0,0
2044,64.0,0.0,2.0,1.0,80107,14.0,4.0,0,0
18935,29.0,0.0,2.0,2.0,37705,7.0,8.0,0,0
19794,18.0,0.0,1.0,0.0,103668,4.0,6.0,1,1
19864,59.0,0.0,1.0,1.0,87034,1.0,1.0,0,0
4402,36.0,1.0,2.0,0.0,37598,14.0,4.0,0,0
16578,39.0,1.0,3.0,1.0,129469,12.0,6.0,1,1
10695,39.0,1.0,4.0,1.0,141042,15.0,1.0,1,1
3183,24.0,0.0,0.0,3.0,71425,4.0,7.0,0,0
7037,56.0,0.0,4.0,1.0,70864,3.0,10.0,0,0
5156,31.0,1.0,0.0,0.0,57414,14.0,4.0,0,0
14171,37.0,0.0,2.0,1.0,70984,20.0,7.0,0,0
975,,,,,53525,,,0,0
17201,23.0,0.0,3.0,2.0,105676,4.0,6.0,1,1
11052,46.0,0.0,0.0,2.0,53520,7.0,9.0,0,0
11589,43.0,1.0,0.0,2.0,55497,17.0,9.0,0,0
12572,47.0,1.0,4.0,0.0,93002,10.0,1.0,1,1
9029,63.0,1.0,1.0,0.0,30154,6.0,9.0,0,0
8384,44.0,0.0,1.0,3.0,55364,2.0,1.0,1,0
8331,39.0,0.0,1.0,2.0,65341,9.0,4.0,0,0
579,,,,,75544,,,0,0
12296,28.0,1.0,3.0,2.0,90108,4.0,10.0,0,0
11468,51.0,0.0,2.0,3.0,43778,20.0,4.0,0,0
18545,33.0,0.0,3.0,3.0,68060,16.0,10.0,0,0
4873,53.0,0.0,3.0,0.0,63003,1.0,5.0,0,0
2911,65.0,0.0,4.0,3.0,98012,9.0,6.0,1,1
18603,49.0,0.0,0.0,3.0,52223,2.0,4.0,0,0
16345,64.0,1.0,0.0,1.0,93080,10.0,6.0,1,1
12604,19.0,1.0,4.0,2.0,97561,15.0,2.0,1,1
14850,28.0,1.0,4.0,2.0,127092,12.0,2.0,1,1
3579,40.0,0.0,3.0,1.0,65526,1.0,1.0,0,0
12670,48.0,1.0,3.0,1.0,58315,13.0,10.0,0,0
8187,46.0,0.0,0.0,2.0,115217,9.0,10.0,1,1
6787,44.0,0.0,3.0,2.0,100428,20.0,4.0,1,1
9285,27.0,1.0,2.0,3.0,70326,2.0,10.0,0,0
17765,51.0,0.0,3.0,1.0,141505,20.0,1.0,1,1
10440,52.0,1.0,1.0,2.0,84226,5.0,5.0,0,0
13515,55.0,0.0,2.0,3.0,47683,2.0,8.0,0,0
6511,22.0,1.0,1.0,1.0,146842,14.0,4.0,1,1
18721,24.0,0.0,1.0,2.0,33730,3.0,10.0,0,0
6410,33.0,1.0,4.0,1.0,62094,17.0,10.0,0,0
5071,24.0,1.0,4.0,0.0,54273,15.0,7.0,0,0
11860,30.0,0.0,3.0,1.0,57938,7.0,10.0,0,0
17532,18.0,1.0,0.0,2.0,121708,19.0,6.0,1,1
8014,52.0,1.0,0.0,0.0,82720,3.0,3.0,0,0
6350,34.0,1.0,3.0,1.0,146546,16.0,7.0,1,1
17818,30.0,1.0,0.0,3.0,35507,1.0,8.0,0,0
8442,58.0,1.0,0.0,2.0,118659,1.0,4.0,1,1
18185,30.0,1.0,2.0,3.0,96613,8.0,1.0,1,1
3475,60.0,1.0,1.0,1.0,53706,4.0,3.0,0,0
5809,60.0,1.0,0.0,0.0,122472,7.0,1.0,1,1
17426,51.0,1.0,1.0,2.0,30825,18.0,4.0,0,0
5740,29.0,0.0,2.0,3.0,116665,1.0,5.0,1,1
1173,30.0,0.0,1.0,1.0,125463,5.0,8.0,1,1
17691,56.0,1.0,2.0,0.0,145195,19.0,8.0,1,1
317,,,,,41112,,,0,0
4748,22.0,1.0,0.0,1.0,80962,15.0,8.0,0,0
4501,35.0,0.0,4.0,2.0,148419,1.0,9.0,1,1
6936,51.0,1.0,2.0,3.0,125677,19.0,1.0,1,1
17690,42.0,1.0,1.0,3.0,84605,1.0,2.0,0,0
13986,49.0,0.0,0.0,1.0,130589,19.0,8.0,1,1
17178,52.0,0.0,0.0,3.0,70149,7.0,3.0,0,0
2240,41.0,1.0,0.0,3.0,137289,20.0,8.0,0,1
2323,57.0,0.0,2.0,2.0,104442,3.0,7.0,1,1
18682,54.0,0.0,3.0,1.0,85421,13.0,4.0,0,0
14567,28.0,0.0,0.0,2.0,43796,5.0,9.0,0,0
16238,54.0,0.0,4.0,3.0,142005,18.0,4.0,1,1
11276,32.0,0.0,4.0,2.0,86248,7.0,1.0,0,0
9982,65.0,1.0,3.0,2.0,142135,8.0,4.0,1,1
4436,23.0,1.0,1.0,0.0,89501,2.0,4.0,0,0
4616,51.0,0.0,0.0,0.0,41591,16.0,5.0,0,0
15712,30.0,0.0,4.0,3.0,97397,2.0,4.0,1,1
13819,23.0,0.0,4.0,1.0,130678,8.0,1.0,1,1
2416,44.0,0.0,3.0,1.0,32921,12.0,3.0,0,0
10727,53.0,0.0,4.0,1.0,140464,7.0,10.0,1,1
14383,18.0,0.0,3.0,0.0,139389,20.0,7.0,1,1
2602,60.0,0.0,1.0,1.0,31970,10.0,1.0,0,0
1104,55.0,0.0,1.0,3.0,69750,11.0,3.0,0,0
10767,46.0,0.0,1.0,3.0,106449,14.0,10.0,1,1
